,Unnamed: 0,comment,comment_id,author_url,author_name,reply_count,like_count,date,vidid,total_reply_counts,vid_title,just_date,clean_comments
392,392,Also can you please walk through a sample project from data cleaning feature engineering etc to applying a ML algorithm ,UgwBrgl6uagwt90Behl4AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,1,0,2020-09-08 15:49:34+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,also please walk sample project data cleaning feature engineering etc applying ml algorithm
393,393,Tina please can you make a video about your opinion of the ideal age to begin in ds I'm 30 and I have a masters in statistics and I'm studying programming by myself things like python and sql but I think that I'm too old to begin in data science Sorry for my english I'm from Ecuador haha Pd I love your videos ,UgwGtrmgiiDMftavThZ4AaABAg,http://www.youtube.com/channel/UC1DteeeU7XcNLAZI351SxxA,Vivi Blue,2,0,2020-09-08 15:48:08+00:00,eAgv2-XBIac,2,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,tina please make video opinion ideal age begin d i'm 30 master statistic i'm studying programming thing like python sql think i'm old begin data science sorry english i'm ecuador haha pd love video
394,394,Way to go Tina The first idea is really something I did not think of Thank you for all the helpful videos ,UgxNF43au78w2msS8SF4AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,1,0,2020-09-08 15:00:14+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,way go tina first idea really something think thank helpful video
395,395,Thanks Tina First 2 points were the ones I never ever thought of ,Ugwq6dQXECB6GYsFoBh4AaABAg,http://www.youtube.com/channel/UCfqIZKnnADK0m-TLBtx6Few,Rajnish Singh,1,0,2020-09-08 11:39:20+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,thanks tina first 2 point one never ever thought
396,396,Thank you for sharing it s absolutely helpful ,UgyRWIfWUqmGAHz7MId4AaABAg,http://www.youtube.com/channel/UCxWMgPaN5_HHaFN8zk8G8iQ,Winnie Nguyen,1,0,2020-09-08 10:25:47+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,thank sharing absolutely helpful
397,397,Thanks Tina for the information You have cited some amazing resources which were unknown to me Hoping to find courage to dive into open source projects ,UgwifcX9Qtn_EiZnQi94AaABAg,http://www.youtube.com/channel/UC0ujEcILDsXQ-tMnbj1ImvQ,Akhil Potdar,1,0,2020-09-08 08:37:08+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,thanks tina information cited amazing resource unknown hoping find courage dive open source project
398,398,Crushing it Tina 3 is one I would definitely like to see more of Interested in organizing another one ,UgwWhQb7QEwfxYdnRwt4AaABAg,http://www.youtube.com/channel/UCiT9RITQ9PW6BhXK0y2jaeg,Ken Jee,1,5,2020-09-08 07:16:45+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,crushing tina 3 one would definitely like see interested organizing another one
399,399,Nice ideas and great production quality as always Thank you for this ,UgyhdHs8smAhb-rISD14AaABAg,http://www.youtube.com/channel/UCk-eRcXRqINO6VozSwN7Lag,JL,1,0,2020-09-08 05:08:07+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,nice idea great production quality always thank
400,400,Hey Tina How's it going So I just finished Python and I'm really interested in learning Data Science My goal is to crack the FAANG data science interview like you But I'm really confused as to how should I go learn Data Science I am currently reading a book on Data Analytics and I am also following a Data Science course on Udemy I just got done with NumPy and am practicing a few questions Could you please guide me as to what I should do or how my path should look like I'm looking forward to working with 2 sigma What projects and models should I work on Your help would be greatly appreciated P S I have 3 free months So I have a lot of free time So is it possible to learn the basics of DS ,UgzvBjhLFhMCEWoQgS94AaABAg,http://www.youtube.com/channel/UCWIveoR6pnxKfaLUqz0Pa0w,Calvin Fernandez,1,1,2020-09-08 04:03:38+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,hey tina how's going finished python i'm really interested learning data science goal crack faang data science interview like i'm really confused go learn data science currently reading book data analytics also following data science course udemy got done numpy practicing question could please guide path look like i'm looking forward working 2 sigma project model work help would greatly appreciated p 3 free month lot free time possible learn basic d
401,401,Hey a new Tina Huang Gotta binge the whole thing,UgxQtdrQogtTp_IuLSt4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,1,0,2020-09-08 04:01:40+00:00,eAgv2-XBIac,1,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,hey new tina huang gotta binge whole thing
402,402,This was insightful Thank you But some of these opportunities aren't really available globally but still its good advice ,Ugx-1QYVLrJX6b3mrLV4AaABAg,http://www.youtube.com/channel/UC2D9ZN5pMKkGaeWVeuBy4nQ,Madhav Somanath,4,1,2020-09-08 03:56:21+00:00,eAgv2-XBIac,4,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,insightful thank opportunity really available globally still good advice
403,403,Let me know what you guys think D Also has anyone done one of these projects before I'd love to know Timestamps 00 00 Intro 01 11 Pro Bono Consulting 04 33 Thank you all 05 02 Open Source Projects 06 15 Hackathons Datathons 08 08 Summary EDIT Omdena is another great global platform where you can work with people from different backgrounds and from different countries for a socially impactful project Thank you Mrm Trgt for the addition ,UgzVJQ8rPdOQuve_Gmt4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,2,5,2020-09-08 03:51:29+00:00,eAgv2-XBIac,2,3 More Unique and Impactful Projects to get a Data Science Job,2020-09-08,let know guy think also anyone done one project i'd love know timestamps 00 00 intro 01 11 pro bono consulting 04 33 thank 05 02 open source project 06 15 hackathons datathons 08 08 summary edit omdena another great global platform work people different background different country socially impactful project thank mrm trgt addition
404,404,Thanks for sharing,UgxtYM1b-hpibtvXpNt4AaABAg,http://www.youtube.com/channel/UCPdo4LYph91whdq4MsOp7AA,Lav Pandey,6,0,2020-09-07 18:33:47+00:00,Td-cmLfQ7uU,6,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-07,thanks sharing
405,405,Liked the video and subscribed to the channel Liking the content keep up the good work ,Ugz156-MvjUmPU-6NgR4AaABAg,http://www.youtube.com/channel/UCA88nDI7Sf_CkmQJbPi0vDA,D B,1,0,2020-09-07 18:17:04+00:00,Td-cmLfQ7uU,1,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-07,liked video subscribed channel liking content keep good work
406,406,This is such a helpful video Thank you Tina ,UgyOLuzJ-1G2mTQjI2F4AaABAg,http://www.youtube.com/channel/UC49uc7HooyNaXAUCw1tdukw,MALI Fitness,1,0,2020-09-07 17:58:43+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-07,helpful video thank tina
407,407,I bet you heard this a lot but you are a very good teacher ,UgwwpS_1ssbInTnRVHh4AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,2,0,2020-09-06 21:48:16+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-06,bet heard lot good teacher
408,408,Thank you so much for the video It really helps a lot ,UgxCC0R71hnrNAMuUDB4AaABAg,http://www.youtube.com/channel/UCstPrBmsi2TXwGWTo1cMBbQ,Changyu Hu,1,0,2020-09-06 02:36:55+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-06,thank much video really help lot
409,409,Hi Tina research assistant is a great advice but I m wondering what DS skills we should have before working at a research lab I haven t analyzed data before and I don t know how should I should learn to make me become a good research assistant in terms of analyzing data Thank you ,UgxKQNj4Z1hAP7zrvgN4AaABAg,http://www.youtube.com/channel/UCBfP6pT0GcBwvxB1wU-E7Dg,Kelly Ngoc Hoang,1,0,2020-09-05 21:19:20+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-05,hi tina research assistant great advice wondering d skill working research lab analyzed data know learn make become good research assistant term analyzing data thank
410,410,This was super helpful Tina Rachel thank you for the transparency and great feedback ,UgybIijgu2Ii8UN2UGJ4AaABAg,http://www.youtube.com/channel/UCL_YCDXDd1XUl1ozRPBtugw,Preethi M.,1,0,2020-09-05 19:44:11+00:00,mueI-I7Suxw,1,"3rd Year Statistics,  Data Science, Computer Science Resume | Reviewing Your Resumes Ep. 1",2020-09-05,super helpful tina rachel thank transparency great feedback
411,411,Found you on linkedin Thanks for sharing your experience,Ugzxigf1iaDpCWcISUl4AaABAg,http://www.youtube.com/channel/UC7ikMgwREqjftkT_Gf7Tbhw,Science Addicted,1,0,2020-09-05 14:44:48+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-05,found linkedin thanks sharing experience
412,412,It must have been a very easy interview in terms of what they were looking for re SQL ,UgxgTj1wrWA_ZOC5Lp54AaABAg,http://www.youtube.com/channel/UCy_psLQVrefRYRUaes2QiXQ,RKO1988,1,0,2020-09-05 05:47:47+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-05,must easy interview term looking sql
413,413,Tina this is awesome Really like your videos here I am exactly in line with you I started my channel to try to help people in the career of data as well Cheers ,UgzW2sttt6Bna6Orvpd4AaABAg,http://www.youtube.com/channel/UC0fPO14qDC60vvT-UvAcabA,LearnAnalytics Org,2,0,2020-09-05 05:24:58+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-05,tina awesome really like video exactly line started channel try help people career data well cheer
414,414,Hi Tina I'm an aspiring Data Scientist who want to break into the field I'm really interested in your method of minimize effort and maximize outcome Can you tell me the average hours you spend studying per day before getting a job I want to build a good studying habbit but I also want to avoid burned out Thank youu,UgyoCAillK1Ph0IT8ct4AaABAg,http://www.youtube.com/channel/UC2UNVuAuK6uZUX4nM67k9ZA,Light Nguyen,1,0,2020-09-04 18:25:54+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-04,hi tina i'm aspiring data scientist want break field i'm really interested method minimize effort maximize outcome tell average hour spend studying per day getting job want build good studying habbit also want avoid burned thank youu
415,415,Great walk through ,UgyTTVc6P088sm8aGTJ4AaABAg,http://www.youtube.com/channel/UC23emuGbNM7twofQIrEgPBQ,Andrew Mo – Six Figure Dream Job,2,1,2020-09-04 17:06:36+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,great walk
416,416,did you get a microphone audio sounds better ,Ugyrq5D8-uID8AOPoKR4AaABAg,http://www.youtube.com/channel/UCYyKtDp1ZyxAi1jZVc6ZMRw,Jon Pablo,1,0,2020-09-04 12:18:03+00:00,Td-cmLfQ7uU,1,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,get microphone audio sound better
417,417,Awesome I recently bought a whiteboard to practice LeetCodes but I guess digital practice is even more important now Also congrats on the rapid growth in the past days I'm sure your channel will take off even more ,UgyC30IkavueZHqNlk14AaABAg,http://www.youtube.com/channel/UCXOdh3pTBBovDXzkUkTuvKA,Boris Giba,4,0,2020-09-04 10:39:33+00:00,Td-cmLfQ7uU,4,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,awesome recently bought whiteboard practice leetcodes guess digital practice even important also congrats rapid growth past day i'm sure channel take even
418,418,very nice video thank you for making an effort to make it keep it up ,UgygdBqRswZ6la9rWw94AaABAg,http://www.youtube.com/channel/UCzRmdYd77y126BmAn-gX_fg,Yuni Glücklich,2,1,2020-09-04 10:06:14+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,nice video thank making effort make keep
419,419,Really helpful Please make a video on python ,UgwOGxOBnlgYrH2LP114AaABAg,http://www.youtube.com/channel/UCcvj1-q_vntXA-ArOCEk2LQ,Adi,2,0,2020-09-04 06:42:25+00:00,vaD3ZFFNwhM,2,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-04,really helpful please make video python
420,420,Hey Tina thanks for the awesome tip I have a question about participating in a research project I am starting my master's degree in statistics from this fall And a couple of weeks ago a professor at my department asked me if I am interested in doing a research project with him But I am not sure if I should do it b c the topic of the project is too academic the objective of the project is to develop network analysis related methodology so I think that there is no opportunity to deal with actual data Do you think that this kind of research experience would help when getting internships and full time DS positions ,Ugx29oq6SeF-lqmzYB54AaABAg,http://www.youtube.com/channel/UCZ96afGAgebJRy2OTSbG1_Q,Seyoung Jung,1,0,2020-09-04 05:20:09+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-04,hey tina thanks awesome tip question participating research project starting master's degree statistic fall couple week ago professor department asked interested research project sure b c topic project academic objective project develop network analysis related methodology think opportunity deal actual data think kind research experience would help getting internship full time d position
421,421,this is good but i'll recommend covering basic data structure and leetcode type questions essential for data science interviews since not many youtubers have covered that and also since you have experienced the same in your interview amazing video as always liked ,UgzA-_OF1JzpWqtO5VZ4AaABAg,http://www.youtube.com/channel/UClRl3gsBmUBatYK3Xlm-6jA,ravi tanwar,5,2,2020-09-04 04:50:43+00:00,Td-cmLfQ7uU,5,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,good i'll recommend covering basic data structure leetcode type question essential data science interview since many youtubers covered also since experienced interview amazing video always liked
422,422,Very good explanation at least as I am in transitioning to DS field your content really help me to build those logic I love it and looking forward to see you post more video on this topic Well done good luck ,UgyTvm6Whm-PHFiN0aR4AaABAg,http://www.youtube.com/channel/UCvBEAhqu8db7sGNA8C7pH5A,Daniel W,2,3,2020-09-04 04:45:22+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,good explanation least transitioning d field content really help build logic love looking forward see post video topic well done good luck
423,423,this girl loves sql,Ugz4hETtecle3BO89EV4AaABAg,http://www.youtube.com/channel/UCns-rDi4rKTn05VnKNvDn3Q,Abdessamad Baahmed,2,3,2020-09-04 03:04:43+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,girl love sql
424,424,Simple and value,UgwIQU-g_YXTToiIrkJ4AaABAg,http://www.youtube.com/channel/UCJHEA8RuMyjUZxqMs5BAAcw,Sateesh Kumar Chillakuru,2,1,2020-09-04 02:33:04+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,simple value
425,425,What kind of SQL would you reccomend learning MYSQL or postgresql Love your channel btw ,Ugy88BXLqzOED1OpzHl4AaABAg,http://www.youtube.com/channel/UCgTNdRaDDTv4M3EQBqHhHOA,h h,2,2,2020-09-04 01:49:40+00:00,Td-cmLfQ7uU,2,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,kind sql would reccomend learning mysql postgresql love channel btw
426,426,Btw I still HIGHLY recommend you get a whiteboard I can make an entire video about why I think whiteboards are a data scientist's best friend haha In any case I hope this video is helpful for people doing quarantine interviews When things get better and if you guys like this type of video I will go back to my beloved whiteboard ,UgxczL63o5_Q4oHdHrB4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,1,11,2020-09-04 00:47:30+00:00,Td-cmLfQ7uU,1,Real Data Science SQL Interview Questions and Answers # 1 | Data Science Interview Questions,2020-09-04,btw still highly recommend get whiteboard make entire video think whiteboards data scientist's best friend haha case hope video helpful people quarantine interview thing get better guy like type video go back beloved whiteboard
427,427,hi dentist by profession almost 40 years old studying machine learning and deep learning out of curiosity since 6 months and i think am going to continue it I ve completed some online courses Right now am started learning data structures and algos By any chance am I good fit to program if not what should I do to fit into the program If still not fit into ha ha am a person ,UgyqZsbXUIDpk3yHpsR4AaABAg,http://www.youtube.com/channel/UCEn22wppsB8R5ANoz-Gs8xQ,harsh Shine,2,0,2020-09-03 17:53:41+00:00,rd1HKwJT6GM,2,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-03,hi dentist profession almost 40 year old studying machine learning deep learning curiosity since 6 month think going continue completed online course right started learning data structure algos chance good fit program fit program still fit ha ha person
428,428,Hey your videos are amazing short and to the point Can you make a video stating the importance of data structures and algorithms in a data science interview ,UgxsviThjZ5wL0MX6rN4AaABAg,http://www.youtube.com/channel/UCwh1klXqvnbkMwvsmU6eQgw,Pranav Nayak,2,0,2020-09-03 16:51:16+00:00,kO_LUVkKdJM,2,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-09-03,hey video amazing short point make video stating importance data structure algorithm data science interview
429,429,agreed ,Ugym0rclrzTC0KFFkL54AaABAg,http://www.youtube.com/channel/UCN4oNUFkQpKBs8zr4VDWn3w,shubendu biswas,1,0,2020-09-03 14:07:01+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-03,agreed
430,430,subscriber 1 ,UgzhJ2U9H1SdZVyZqvt4AaABAg,http://www.youtube.com/channel/UCAfZ96xIzUaKtSAQqbIBuMQ,Anand Deep,1,0,2020-09-03 13:02:18+00:00,-zQ-Pf491bQ,1,How I Became a Data Scientist | Computer Science Job Search Part 2,2020-09-03,subscriber 1
431,431,Very good tips and suggestions loved the starting part ,UgzG1HluzyZ4rOPa_bF4AaABAg,http://www.youtube.com/channel/UCPB1R0bvX7PNQ_zRsJOavwA,RAJANEESH E G,1,0,2020-09-03 11:15:13+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-09-03,good tip suggestion loved starting part
432,432,How to get project via professor after graduating from college say around 2 years ,UgwyvZeDsE12mXxYYct4AaABAg,http://www.youtube.com/channel/UCfqIZKnnADK0m-TLBtx6Few,Rajnish Singh,1,0,2020-09-03 09:24:25+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-03,get project via professor graduating college say around 2 year
433,433,This happens to be really helpful 4 AM here and watching this video made me apply for a few intermships already Thanks ,UgwCIdi_54xeMdgDeZJ4AaABAg,http://www.youtube.com/channel/UClnEZqlrpRb6czmroti1ZYQ,divyanshu katiyar,1,1,2020-09-03 02:18:56+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-09-03,happens really helpful 4 watching video made apply intermships already thanks
434,434,Is it possible if i could PM since I am getting an MSBA rn LMK if this possible I had a similar background to u moving from a different undergrad field like u ,UgwzUMjXl4tjARKQzPd4AaABAg,http://www.youtube.com/channel/UC-57XNo2M2vzPW3CJ8RxcaQ,Seb,2,0,2020-09-03 00:13:23+00:00,2goqyY5XBeI,2,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-03,possible could pm since getting msba rn lmk possible similar background u moving different undergrad field like u
435,435,Hey I saw your Interview with Ken Your Ideas and Approach was really Amazing Thanks for creating Such Awesome Contents on this UTube Channel I am really inspired by You and I am too thinking to create my Channel I wanted to Ask That How to get project Ideas for programming in Python or any other Lang Data Science and Python in Specific Please Try Creating a Video on it if U think This Is Something Worth to Share with Others Too,UgxDZ0T9zuPMaqpZgPd4AaABAg,http://www.youtube.com/channel/UCqinEEzhmDH_6-4IIZSB-wg,Sultana Shanno,1,1,2020-09-02 21:22:04+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-02,hey saw interview ken idea approach really amazing thanks creating awesome content utube channel really inspired thinking create channel wanted ask get project idea programming python lang data science python specific please try creating video u think something worth share others
436,436,This is a very informative video Just found you today from Ken s channel If you could do some practice white boarding questions in the future that would be awesome,UgwNuRcchOKBQzI8slZ4AaABAg,http://www.youtube.com/channel/UCalYrkzsgojShRl1Cw06k5w,Aidan Berry,1,0,2020-09-02 20:31:05+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-02,informative video found today ken channel could practice white boarding question future would awesome
437,437,You are an inspiration Tina Take a bow ,UgwgbOJsM8Yt_U8GBf54AaABAg,http://www.youtube.com/channel/UCXVZTjvIgijd9XAYmdLYGhQ,Abhimanu Sharma,1,0,2020-09-02 19:07:48+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-02,inspiration tina take bow
438,438,This is what happened to me this summer I reached out to a prof to work on a DS project but he didn't have any data He wanted me to get the data with a survey test It is so slow but also collecting your own data is good too But again it is such a slow progress ,UgymmAUr-UB1b2-rXZV4AaABAg,http://www.youtube.com/channel/UCPRnA6qIYZwkdgsSVXH4paQ,Mrv Trgt,1,0,2020-09-02 18:22:04+00:00,2goqyY5XBeI,1,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-02,happened summer reached prof work d project data wanted get data survey test slow also collecting data good slow progress
439,439,A few thousand rows is nothing Oh sweet Jesus ,UgzoGdmTKJkw9YJVyXp4AaABAg,http://www.youtube.com/channel/UCMjVzz9VQ68yFQ3co0nGwHA,Emmanuel Asadu,2,0,2020-09-02 17:19:21+00:00,2goqyY5XBeI,2,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-02,thousand row nothing oh sweet jesus
440,440,Hi Tina this is super helpful Keep up the great work ,UgytXcT71saLURmw1Zh4AaABAg,http://www.youtube.com/channel/UC57YqLEL30bsaOpux3-M38w,Nan,1,0,2020-09-02 16:38:42+00:00,vaD3ZFFNwhM,1,How I Learned SQL from Scratch in 11 Days for FANG Data Science Interview (includes interview demo),2020-09-02,hi tina super helpful keep great work
441,441,Cool videos I subbed ,Ugxvi33PZ6oQ3s8G11t4AaABAg,http://www.youtube.com/channel/UC69dahQsEtUWRhlQhRSvWqw,Michael,6,0,2020-09-02 16:00:20+00:00,rd1HKwJT6GM,6,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-02,cool video subbed
442,442,Awesome video and interesting insights I will be joining a University for masters in data science in spring 21 thank you so much this helps alot,UgzGidmlPa44dltktEt4AaABAg,http://www.youtube.com/channel/UC6LvtZ5R12QFX-jyB0pk7OA,Chinmay Gondhalekar,5,0,2020-09-02 15:15:32+00:00,2goqyY5XBeI,5,Best Data Science Project to Get an Internship or Job (especially if you have no experience),2020-09-02,awesome video interesting insight joining university master data science spring 21 thank much help alot
443,443,Definitely a helpful resource This would've been a great video when I was applying ,UgwkYOOkwkPaja_VfUF4AaABAg,http://www.youtube.com/channel/UCjk3q6_JrHveu8SyT1legmg,Cedric Vicera,1,0,2020-09-01 14:26:33+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-01,definitely helpful resource would've great video applying
444,444,Shout out to Arvind Upvote ,Ugwe3WpF9ZVbJJv-p7V4AaABAg,http://www.youtube.com/channel/UC88d4Z87vslEsn5MCNhIZDw,Kunyang Zhang,1,0,2020-09-01 04:00:38+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-09-01,shout arvind upvote
445,445,UPVOTE,Ugyb543xgdbKuv-s_mZ4AaABAg,http://www.youtube.com/channel/UCApwZpQR3B1PeaY5-iVOz8g,Joseph Liu,1,0,2020-08-31 20:05:45+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-08-31,upvote
446,446,yessss these are really great tips loved all the camera angles haha,UgyCno8cQXHt_2bEScZ4AaABAg,http://www.youtube.com/channel/UCTFzsGfQIAcfJ-5v1PcJISw,Shalini K,1,0,2020-08-31 03:11:23+00:00,kO_LUVkKdJM,1,The Ultimate Guide to Land a Data Science Internship | schedule and time management survival guide,2020-08-31,yes really great tip loved camera angle haha
447,447,thanks for this great video Tina haha ,UgyIwr0YDsKM0GWtfyZ4AaABAg,http://www.youtube.com/channel/UCedWkNjAd6sXD1FyaKIYUlg,Louise Yi,1,0,2020-08-31 02:10:53+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-08-31,thanks great video tina haha
448,448, 48 35 Cracking up ,UgxaDH8mlIJM0juFUxx4AaABAg,http://www.youtube.com/channel/UCNVthpHTt-ioodarjWBZPFg,David Yastremsky,1,0,2020-08-31 01:00:24+00:00,rd1HKwJT6GM,1,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-08-31,48 35 cracking
449,449,Arvind's post about MCIT Online vs On Campus These are not in any order of importance I talked about the personal connection aspect first simply because that to me is the most significant one Number of electives Whatever happens I'll be extremely shocked if the number of electives in the online space becomes equal to the number of electives on campus We the faculty get hired to produce the on campus courses Variety of electives As most of you know you are allowed to take 1 approved non CIS elective This is a pretty popular option No chance of doing this if you do the online version Research Completely unclear to me how an online student gets to do research with faculty Past cohorts including the one that just graduated have had at least one if not more students who have managed to work with our faculty on research projects Some of them have gone on to do PhDs No research very low chance of a PhD Going on to a dual degree with CIS CGGT Robo Fairly sure that these are opportunities that only on campus students have Mental health resources CAPS is not something that online students have access to I'm also not sure the students have access to the Weingarten learning center either Immigration Online students cannot get an F 1 visa Recitations Recitations in the online world do not have even 1 10th of the discussion and asking TAs questions that the on campus world does For certain topics we feel that students explaining their thoughts to other students or talking to TAs makes a world of difference Who's teaching you I'm putting this one last because I kinda feel awkward saying my team is the best unless I'm at the Linc If you take a look at the last 7 8 years of MCIT on campus teaching and the last 2 years or so of MCIT online teaching you will find that the MCIT core classes have always been taught by teaching track faculty This is not the case with MCIT online Teaching track faculty are instructors whose primary job description is teaching and not research Our tenure track tenured faculty has many amazing teachers But I'd like to think that being taught by teaching track faculty as opposed to tenure track tenured faculty in that important and formative first year can make a difference ,Ugz-kcxlCdNc65g32jd4AaABAg,http://www.youtube.com/channel/UC2UXDak6o7rBm23k3Vv5dww,Tina Huang,3,2,2020-08-30 23:09:08+00:00,rd1HKwJT6GM,3,Upenn MCIT Program Details and Real Student Experiences - Dr. Arvind Bhusnurmath,2020-08-30,arvind's post mcit online v campus order importance talked personal connection aspect first simply significant one number elective whatever happens i'll extremely shocked number elective online space becomes equal number elective campus faculty get hired produce campus course variety elective know allowed take 1 approved non ci elective pretty popular option chance online version research completely unclear online student get research faculty past cohort including one graduated least one student managed work faculty research project gone phd research low chance phd going dual degree ci cggt robo fairly sure opportunity campus student mental health resource cap something online student access i'm also sure student access weingarten learning center either immigration online student cannot get f 1 visa recitation recitation online world even 1 10th discussion asking ta question campus world certain topic feel student explaining thought student talking ta make world difference who's teaching i'm putting one last kinda feel awkward saying team best unless i'm linc take look last 7 8 year mcit campus teaching last 2 year mcit online teaching find mcit core class always taught teaching track faculty case mcit online teaching track faculty instructor whose primary job description teaching research tenure track tenured faculty many amazing teacher i'd like think taught teaching track faculty opposed tenure track tenured faculty important formative first year make difference
